antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
rich,Baidu ScholarID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,CBDB.cz author ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,nickname,0.5,0.007211538461538462,0.007211538461538462,0.014423076923076924,2.0,0.003605769230769231,1.0073170731707317
rich,collection items at,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,HATVP person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,LibriVox author ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Leopoldina member ID (new),0.5,0.010336538461538461,0.010336538461538461,0.020673076923076922,2.0,0.005168269230769231,1.010554737358861
rich,MSVF ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,National Library of Latvia ID,0.5,0.06466346153846154,0.06466346153846154,0.1293269230769231,2.0,0.03233173076923077,1.0742683600220873
rich,hair color,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,Vine user ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Rotten Tomatoes ID,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
rich,has quality,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,CALIS ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Media Library for Dance and Theatre person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Metacritic ID,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,Lur Encyclopedic Dictionary ID,0.5,0.010817307692307692,0.010817307692307692,0.021634615384615384,2.0,0.005408653846153846,1.011056511056511
rich,image of grave,0.5,0.0038461538461538464,0.0038461538461538464,0.007692307692307693,2.0,0.0019230769230769232,1.003875968992248
rich,RePEc Short-ID,0.5,0.0016826923076923078,0.0016826923076923078,0.0033653846153846156,2.0,0.0008413461538461539,1.00168837433671
rich,Who's Who in France biography ID,0.5,0.007692307692307693,0.007692307692307693,0.015384615384615385,2.0,0.0038461538461538464,1.0078125
rich,Lambiek Comiclopedia artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Canadian Encyclopedia article ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,member of the crew of,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Catalogus Professorum Academiae Rheno-Traiectinae ID,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
rich,BBC Things ID,0.5,0.007932692307692307,0.007932692307692307,0.015865384615384615,2.0,0.003966346153846154,1.0080605764533463
rich,Racing-Reference driver ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Digital Mechanism and Gear Library ID,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
rich,The Literary Encyclopedia person ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,short name,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,LaunchBox Games Database developer ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,place of origin (Switzerland),0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Internet Game Database person ID,0.5,0.003125,0.003125,0.00625,2.0,0.0015625,1.0031446540880502
rich,Czech parliament ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,country for sport,0.5,0.0021634615384615386,0.0021634615384615386,0.004326923076923077,2.0,0.0010817307692307693,1.002172863351038
rich,catalog code,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Stanford Encyclopedia of Philosophy ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,Google Doodle,0.5,0.0028846153846153848,0.0028846153846153848,0.0057692307692307696,2.0,0.0014423076923076924,1.0029013539651837
rich,contributor to the creative work or subject,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,significant person,0.5,0.0026442307692307694,0.0026442307692307694,0.005288461538461539,2.0,0.0013221153846153847,1.002658289028516
rich,IRIS UNICAL author ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,HAdW member ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,Digitale Bibliotheek voor de Nederlandse Letteren author ID,0.5,0.0016826923076923078,0.0016826923076923078,0.0033653846153846156,2.0,0.0008413461538461539,1.00168837433671
rich,title of chess person,0.5,0.0009615384615384616,0.0009615384615384616,0.0019230769230769232,2.0,0.0004807692307692308,1.0009633911368014
rich,BlackPast.org ID,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,CiNii Research ID,0.5,0.19038461538461537,0.19038461538461537,0.38076923076923075,2.0,0.09519230769230769,1.3074534161490683
rich,Süddeutsche Zeitung topic ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Hamburger Professorinnen- und Professorenkatalog ID,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,CiNii Books author ID,0.5,0.1935096153846154,0.1935096153846154,0.3870192307692308,2.0,0.0967548076923077,1.315686274509804
rich,British Council artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Wolfram Language entity code,0.5,0.0021634615384615386,0.0021634615384615386,0.004326923076923077,2.0,0.0010817307692307693,1.002172863351038
rich,Museum of Modern Art artist ID,0.5,0.004326923076923077,0.004326923076923077,0.008653846153846154,2.0,0.0021634615384615386,1.0043646944713869
rich,PLWABN ID,0.5,0.165625,0.165625,0.33125,2.0,0.0828125,1.2476635514018692
rich,Studio di Fonologia Musicale RAI person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Open Library subject ID,0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,US Federal Election Commission ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Italian Chamber of Deputies dati ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,family,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,IRIS UNIUD author ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,OCLC control number,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Internet Book Database of Fiction writer ID,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,documenta archiv ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,founded by,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Rodovid ID,0.5,0.003605769230769231,0.003605769230769231,0.007211538461538462,2.0,0.0018028846153846155,1.0036319612590798
rich,FAST ID,0.5,0.10096153846153846,0.10096153846153846,0.20192307692307693,2.0,0.05048076923076923,1.1265060240963856
rich,NLC authorities,0.5,0.0007211538461538462,0.0007211538461538462,0.0014423076923076924,2.0,0.0003605769230769231,1.0007221954742416
rich,Visual Novel Database ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,number of children,0.5,0.012740384615384615,0.012740384615384615,0.02548076923076923,2.0,0.006370192307692308,1.0130735076467687
rich,military rank,0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
rich,Polish scientist ID,0.5,0.014423076923076924,0.014423076923076924,0.028846153846153848,2.0,0.007211538461538462,1.0148514851485149
rich,Cinema.de ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Giphy username,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,movement,0.5,0.0028846153846153848,0.0028846153846153848,0.0057692307692307696,2.0,0.0014423076923076924,1.0029013539651837
rich,IRIS UNITN author ID,0.5,0.001201923076923077,0.001201923076923077,0.002403846153846154,2.0,0.0006009615384615385,1.0012048192771084
rich,Skype username,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,French Vikidia ID,0.5,0.0033653846153846156,0.0033653846153846156,0.006730769230769231,2.0,0.0016826923076923078,1.0033881897386254
rich,Researchmap ID,0.5,0.0021634615384615386,0.0021634615384615386,0.004326923076923077,2.0,0.0010817307692307693,1.002172863351038
rich,Catalogus Professorum Rostochiensium ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,AKL Online artist ID,0.5,0.002403846153846154,0.002403846153846154,0.004807692307692308,2.0,0.001201923076923077,1.002415458937198
rich,Klexikon article ID,0.5,0.0004807692307692308,0.0004807692307692308,0.0009615384615384616,2.0,0.0002403846153846154,1.0004812319538017
rich,Bibale ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,ORKG ID,0.5,0.0033653846153846156,0.0033653846153846156,0.006730769230769231,2.0,0.0016826923076923078,1.0033881897386254
rich,Apple Music artist ID (U.S. version),0.5,0.0019230769230769232,0.0019230769230769232,0.0038461538461538464,2.0,0.0009615384615384616,1.0019305019305018
rich,Line Music artist ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,permanent resident of,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Radio France person ID,0.5,0.004807692307692308,0.004807692307692308,0.009615384615384616,2.0,0.002403846153846154,1.0048543689320388
rich,last words,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Nationale Thesaurus voor Auteursnamen ID,0.5,0.3887019230769231,0.3887019230769231,0.7774038461538462,2.0,0.19435096153846154,2.7462203023758103
rich,Liber Liber author ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,Stack Exchange tag,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,ISzDb person ID,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,manufacturer,0.5,0.0002403846153846154,0.0002403846153846154,0.0004807692307692308,2.0,0.0001201923076923077,1.0002405002405002
rich,work period (end),0.5,0.0014423076923076924,0.0014423076923076924,0.0028846153846153848,2.0,0.0007211538461538462,1.001446480231437
